2512,Vehicles,easy,"Welches der folgenden Kollisionsvermeidungssysteme hilft Flugzeugen, Zusammenstöße zu vermeiden?",TCAS,GPWS,OCAS,TAWS,2022-09-03 11:47:58.0,2022-09-03 11:47:58.0
2513,Science: Computers,medium,Wofür steht das Akronym CDN in Bezug auf die Vernetzung?,Content Delivery Network,Content Distribution Network,Computational Data Network,Komprimiertes Datennetz,2022-09-03 11:47:59.0,2022-09-03 11:47:59.0
2514,Entertainment: Books,medium,Welcher der folgenden Autoren wurde nicht in England geboren?,Arthur Conan Doyle,Graham Greene,H. G. Wells,Arthur C. Clarke,2022-09-03 11:47:59.0,2022-09-03 11:47:59.0
2515,Entertainment: Japanese Anime & Manga,medium,"Welcher Bandname ist kein Stand in ""JoJo's Bizzare Adventure""?",AC/DC,Green Day,Survivor,Red Hot Chili Peppers,2022-09-03 11:47:59.0,2022-09-03 11:47:59.0
2516,Entertainment: Video Games,easy,Aus welcher Stadt kommt der Team Fortress 2 Scout?,Boston,Sydney,Detroit,New York,2022-09-03 11:47:59.0,2022-09-03 11:47:59.0
2517,General Knowledge,easy,"Was ist das französische Wort für ""Hut""?",Chapeau,Motorhaube,Écharpe,Casque,2022-09-03 11:47:59.0,2022-09-03 11:47:59.0
2518,Science & Nature,hard,"Welcher Mond ist der einzige Satellit in unserem Sonnensystem, der eine dichte Atmosphäre besitzt?",Titan,Europa,Miranda,Callisto,2022-09-03 11:47:59.0,2022-09-03 11:47:59.0
2519,Entertainment: Video Games,easy,"Welche der folgenden Personen ist KEINE Beschwörung in dem Spiel ""South Park: The Stick of Truth""?",Towelie,Jesus,Herr Hankey,Herr Sklave,2022-09-03 11:47:59.0,2022-09-03 11:47:59.0
2520,Entertainment: Japanese Anime & Manga,medium,"Welches Lied wird im Abspann des Anime ""Ergo Proxy"" gespielt?",Paranoider Androide,Sadistischer Sommer,Bittersüße Symphonie,Verrückte Welt,2022-09-03 11:47:59.0,2022-09-03 11:47:59.0
2521,Science & Nature,easy,Der medizinische Begriff für den Bauchnabel ist welcher der folgenden?,Umbilicus,Nevus,Nares,Paxillus,2022-09-03 11:47:59.0,2022-09-03 11:47:59.0
2522,Entertainment: Video Games,medium,Final Fantasy VI wurde ursprünglich außerhalb Japans unter welchem Namen veröffentlicht?,Final Fantasy III,Final Fantasy VI,Final Fantasy V,Final Fantasy II,2022-09-03 11:47:59.0,2022-09-03 11:47:59.0
2523,History,medium,"Aus welcher amerikanischen Zivilisation stammt der Glaube, dass die Welt am 21. Dezember 2012 untergehen oder sich drastisch verändern wird?",Die Mayas,Die Inkas,Die Azteken,Die Navajos,2022-09-03 11:47:59.0,2022-09-03 11:47:59.0
2524,Science & Nature,easy,Wie viele Chromosomen befinden sich in deinen Körperzellen?,23,21,22,24,2022-09-03 11:47:59.0,2022-09-03 11:47:59.0
2525,Entertainment: Video Games,medium,"Welcher Charakter ist in dem Videospiel ""League of Legends"" als ""The Sinister Blade"" bekannt?",Katarina,Shaco,Akali,Zed,2022-09-03 11:48:00.0,2022-09-03 11:48:00.0
2526,Geography,hard,Wie lautet der Name der kanadischen Nationalhymne?,O Kanada,O Rot-Ahorn,Leaf-Spangled Banner,Marsch des Puckwurfs,2022-09-03 11:48:00.0,2022-09-03 11:48:00.0
2527,Entertainment: Video Games,medium,In dem Spiel The World Ends With You sind alle diese Charaktere eine Woche lang Spielpartner von Neku:,Reim,Shiki,Joshua,Schlage,2022-09-03 11:48:00.0,2022-09-03 11:48:00.0
2528,Entertainment: Film,medium,"Dieser Trope bezieht sich auf Nebenfiguren, die getötet werden, um zu zeigen, wie ein Monster funktioniert.",Rotes Hemd,Untergebene,Expendables,Kanonenfutter,2022-09-03 11:48:00.0,2022-09-03 11:48:00.0
2529,Sports,easy,Welche Mannschaft hat den MLS Cup 2016 gewonnen?,Seattle Sounders,Colorado Rapids,Toronto FC,Montreal Impact,2022-09-03 11:48:00.0,2022-09-03 11:48:00.0
2530,Vehicles,hard,Welche dieser Fahrgestellcodes werden von der 3er-Reihe von BMW verwendet?,E46,E39,E85,F10,2022-09-03 11:48:00.0,2022-09-03 11:48:00.0
2531,Vehicles,medium,Wann wurde Cadillac gegründet?,1902,1964,1898,1985,2022-09-03 11:48:00.0,2022-09-03 11:48:00.0
2532,Politics,hard,Welcher der folgenden US-Präsidenten hatte die kürzeste Amtszeit?,William Henry Harrison,Zachary Taylor,James A. Garfield,Warren G. Harding,2022-09-03 11:48:00.0,2022-09-03 11:48:00.0
2533,History,easy,"1939 erklärten Großbritannien und Frankreich Deutschland den Krieg, nachdem es in welches Land einmarschiert war?",Polen,Tschechoslowakei,Österreich,Ungarn,2022-09-03 11:48:00.0,2022-09-03 11:48:00.0
2534,Entertainment: Television,easy,"Wie heißt die Hauptfigur in der Fernsehserie ""The Flash""?",Barry Allen,Oliver Queen,Bart Allen,Bruce Wayne,2022-09-03 11:48:00.0,2022-09-03 11:48:00.0
2535,Politics,hard,"Wie heißt das Werk von Niccolò Machiavelli, in dem er argumentiert, dass effektive Anführer ihre Gegner um jeden Preis vernichten müssen?",Der Prinz,Die Vergewaltigung der Lucrezia,Wille zur Macht,Verlorene Liebesmüh',2022-09-03 11:48:00.0,2022-09-03 11:48:00.0
2536,Entertainment: Video Games,medium,"Wie heißt der Hund von John Marston in dem Spiel ""Red Dead Redemption""?",Rufus,Rutus,Finn,Apollo,2022-09-03 11:48:01.0,2022-09-03 11:48:01.0
2537,Entertainment: Video Games,easy,"Wie heißt die Pack-A-Punched-Armbrust in ""Call Of Duty: Zombies""?",Schrecklicher Lawton,Longinus,V-R11,Raubtier,2022-09-03 11:48:01.0,2022-09-03 11:48:01.0
2538,Entertainment: Video Games,medium,"Wie viele einzigartige Gegenstände soll ""Borderlands 2"" haben?",87 Bazillion,87 Millionen,87 Billionen,87 Gazillion,2022-09-03 11:48:01.0,2022-09-03 11:48:01.0
2539,Entertainment: Music,medium,"Welche Rockband veröffentlichte im März 1995 das Album ""The Bends""?",Radiohead,Nirvana,Coldplay,U2,2022-09-03 11:48:01.0,2022-09-03 11:48:01.0
2540,History,hard,"Das Hauptziel der deutschen Operation ""Fall Blau"" während des Zweiten Weltkriegs war ursprünglich die Einnahme von was?",Kaukasus,Stalingrad,Krim,Voronezh,2022-09-03 11:48:01.0,2022-09-03 11:48:01.0
2541,Entertainment: Video Games,medium,In welchem Jahr wurde Pokémon Diamant & Perle in Japan veröffentlicht?,2006,2009,2007,2008,2022-09-03 11:48:01.0,2022-09-03 11:48:01.0
2542,Entertainment: Video Games,medium,"Welche Fahndungsstufe erhält der Spieler in Grand Theft Auto: V, wenn er den Armeestützpunkt Zancudo nördlich von Los Santos betritt?",4,3,5,1,2022-09-03 11:48:01.0,2022-09-03 11:48:01.0
2543,Entertainment: Board Games,medium,"Welche Instant-Karte in ""Magic: The Gathering"" hat die höchsten umgewandelten Manakosten?",Blinkmoth-Aufguss,Belebender Wind,Gesang von Vitu-Ghazi,Autorität durchsetzen,2022-09-03 11:48:01.0,2022-09-03 11:48:01.0
2544,Entertainment: Television,medium,Wie heißt in Battlestar Galactica (2004) der Präsident der Zwölf Kolonien?,Laura Roslin,William Adama,Tricia Helfer,Harry Stills,2022-09-03 11:48:01.0,2022-09-03 11:48:01.0
2545,Science: Computers,easy,Wie lang ist eine IPv6-Adresse?,128 Bits,32 Bits,64 Bits,128 Bytes,2022-09-03 11:48:01.0,2022-09-03 11:48:01.0
2546,Entertainment: Music,hard,Pamina und Papageno sind Figuren in welcher Mozart-Oper?,Die Zauberflöte,Die Hochzeit des Figaro,Der Impresario,Die Gans von Kairo,2022-09-03 11:48:01.0,2022-09-03 11:48:01.0
2547,Entertainment: Television,hard,Welcher Schauspieler aus The Young Ones spielte auch Lord Flashheart in einer Folge von Blackadder II?,Rik Mayall,Adrian Edmondson,Nigel Planer,Christopher Ryan,2022-09-03 11:48:01.0,2022-09-03 11:48:01.0
2548,Entertainment: Books,hard,Welche fiktive englische Grafschaft war Schauplatz der Romane von Thomas Hardy?,Wessex,Barsetshire,Fulchester,Ambridge,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2549,Mythology,easy,Die Bekleidungs- und Schuhmarke Nike hat ihren Namen von der griechischen Göttin der was?,Sieg,Courage,Stärke,Ehre,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2550,Sports,easy,Welcher Afroamerikaner ist für die Integration der Major League Baseball mitverantwortlich?,Jackie Robinson,Curt Flood,Roy Campanella,Satchell Paige,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2551,Entertainment: Video Games,easy,In welchem Nintendo 64-Spiel kam Luigi NICHT vor?,Super Mario 64,Mario Party 2,Paper Mario,Super Smash Bros.,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2552,Entertainment: Video Games,easy,"In ""Yo! Noid 2"" kann das Noid welche besondere Bewegung ausführen?",Tupfen,Pizza-Wurf,Ausweichrolle,Spin Dash,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2553,Science & Nature,hard,Was gilt als die seltenste Form der Farbenblindheit?,Blau,Rot,Grün,Lila,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2554,Animals,medium,"Ein fleischfressendes Tier frisst Fleisch, was frisst ein nahrhaftes Tier?",Nüsse,Nichts,Obst,Seegras,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2555,Entertainment: Video Games,medium,"Wer war das Maskottchen von SEGA vor ""Sonic the Hedgehog""?",Alex Kidd,Opa Opa,NiGHTS,Ristar,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2556,Science: Computers,easy,Wofür steht CPU?,Zentrale Recheneinheit,Zentrale Prozesseinheit,Computer Personal Unit,Zentrale Prozessoreneinheit,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2557,Entertainment: Japanese Anime & Manga,medium,"Wie heißt die Hauptfigur des Anime ""One-Punch Man""?",Saitama,Genos,Sonic,König,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2558,Entertainment: Music,hard,"Welches war das letzte Album, das Aphex Twin vor seiner zehnjährigen Pause veröffentlichte?",Drukqs,Windowlicker,Syro,Gesammelte Ambient-Werke 85-92,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2559,General Knowledge,medium,Aus welchem Cocktail bestehen Scotch Whisky und Drambuie?,Rostiger Nagel,Schraubenzieher,Sex on the Beach,Manhattan,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2560,General Knowledge,easy,Wie würde man sich auf Spanisch verabschieden?,Adiós,Hola,Au Revoir,Salir,2022-09-03 11:48:02.0,2022-09-03 11:48:02.0
2561,History,medium,Welcher Diktator hat die meisten Menschen getötet?,Mao Zedong,Josef Stalin,Adolf Hitler,Kim Il Sung,2022-09-03 11:48:03.0,2022-09-03 11:48:03.0
2562,Entertainment: Japanese Anime & Manga,medium,"Was ist in der Anime-Serie ""Full Metal Alchemist"" für die Alchemisten das größte Tabu?",Menschliche Transmutation,Blei in Gold umwandeln,Mit Alchemie zum Verbrechen,Vorführung ohne Erlaubnis,2022-09-03 11:48:03.0,2022-09-03 11:48:03.0
2563,Sports,medium,"Was ist der höchste Gürtel, den man im Taekwondo bekommen kann?",Schwarz,Weiß,Rot,Grün,2022-09-03 11:48:03.0,2022-09-03 11:48:03.0
2564,Entertainment: Film,easy,"Welcher dieser Schauspieler/innen ist NICHT Teil der Besetzung des Films ""Suicide Squad"" von 2016?",Scarlett Johansson,Jared Leto,Will Smith,Margot Robbie,2022-09-03 11:48:03.0,2022-09-03 11:48:03.0
2565,Entertainment: Video Games,medium,"Wer ist die Hauptfigur in ""Metal Gear Solid 3""?",Nackte Schlange,Solide Schlange,Flüssige Schlange,Giftige Schlange,2022-09-03 11:48:03.0,2022-09-03 11:48:03.0
2566,Science & Nature,easy,Was ist die wichtigste süchtig machende Substanz im Tabak?,Nikotin,Cathinon,Ephedrin,Glaucine,2022-09-03 11:48:03.0,2022-09-03 11:48:03.0
2567,Entertainment: Music,medium,Welches ist die häufigste Taktart für Rocksongs?,4/4,1/2,8/12,2/4,2022-09-03 11:48:03.0,2022-09-03 11:48:03.0
2568,Entertainment: Board Games,medium,Wie viele Punkte ist der Z-Stein in Scrabble wert?,10,8,5,6,2022-09-03 11:48:03.0,2022-09-03 11:48:03.0
2569,Sports,hard,Wo wurden die Spiele der XXII. Olympiade abgehalten?,Moskau,Barcelona,Tokio,Los Angeles,2022-09-03 11:48:03.0,2022-09-03 11:48:03.0
2570,Entertainment: Music,medium,"Wie lautet der Name einer amerikanischen Psychedelic-Rock-Band, die 2002 von Benjamin Goldwasser und Andrew VanWyngarden gegründet wurde?",MGMT,MSTRKRFT,STRFKR,SBTRKT,2022-09-03 11:48:03.0,2022-09-03 11:48:03.0
2571,Entertainment: Music,medium,Welcher dieser Rammstein-Songs hat zwei offizielle Musikvideos?,Du Riechst So Gut,Du hast,Benzin,Mein Teil,2022-09-03 11:48:03.0,2022-09-03 11:48:03.0
2572,Science: Computers,medium,Wie viele Kerne hat der Intel i7-6950X?,10,12,8,4,2022-09-03 11:48:03.0,2022-09-03 11:48:03.0
2573,Science & Nature,medium,Welcher Begriff wird am ehesten mit Sigmund Freud in Verbindung gebracht?,Psychoanalyse,Kognitiv-Behaviorale Therapie,Theorie der Schwerkraft,Dialektische Verhaltenstherapie,2022-09-03 11:48:04.0,2022-09-03 11:48:04.0
2574,Entertainment: Video Games,medium,"Welches war das erste Spiel, das auf der Source-Engine lief?",Counter-Strike: Source,Half-Life 2,Garry's Mod,Team Fortress 2,2022-09-03 11:48:04.0,2022-09-03 11:48:04.0
2575,Entertainment: Video Games,medium,"Welcher der folgenden Dämonen ist in den ursprünglichen DOOM-Spielen eine Neuauflage des Höllenbarons, aber schwächer als dieser?",Höllenritter,Mancubus,Pinky,Arch-Vile,2022-09-03 11:48:04.0,2022-09-03 11:48:04.0
2576,Entertainment: Television,medium,"Wie lautet der Spitzname von Howard Wolowitz in World of Warcraft in ""The Big Bang Theory""?",Wolowizard,Sheldor,Rajesh,Priya,2022-09-03 11:48:04.0,2022-09-03 11:48:04.0
2577,Science: Computers,medium,Welcher der folgenden ist ein Personalcomputer des japanischen Unternehmens Fujitsu?,FM-7,PC-9801,Xmillennium,MSX,2022-09-03 11:48:04.0,2022-09-03 11:48:04.0
2578,Entertainment: Film,easy,"Wer ist der Antagonist in dem Film ""Der Lorax"" von 2012?",Aloysius O'Hare,Ted Wiggins,Der Once-Ler,Omi Norma,2022-09-03 11:48:04.0,2022-09-03 11:48:04.0
2579,Entertainment: Music,hard,Wie heißt der Song von Beyoncé und Alejandro Fernández aus dem Jahr 2007?,Amor Gitano,La ultima vez,Rakete,Hasta Dondes Estes,2022-09-03 11:48:04.0,2022-09-03 11:48:04.0
2580,Geography,medium,Welches dieser Länder ist gemessen an der Bevölkerung das kleinste?,Norwegen,Slowakei,Finnland,Hongkong,2022-09-03 11:48:04.0,2022-09-03 11:48:04.0
2581,Entertainment: Video Games,easy,"Was ist der bestmögliche Rang im Spiel ""Hearthstone""?",Rang 1 Legende,Rang 1 Elite,Rang 1 Meister,Rang 1 Oberster,2022-09-03 11:48:04.0,2022-09-03 11:48:04.0
2582,Entertainment: Board Games,medium,Welches der folgenden Tabletop-Spiele ist das älteste?,Geh,Schach,Mahjong,Shogi,2022-09-03 11:48:04.0,2022-09-03 11:48:04.0
2583,Entertainment: Japanese Anime & Manga,hard,"Wie heißt der Bruder von Goku in der ""Dragon Ball""-Reihe?",Raditz,Gohan,Vegeta,Bardock,2022-09-03 11:48:04.0,2022-09-03 11:48:04.0
2584,Entertainment: Music,medium,"In welchem Jahr hat ""Caravan Palace"" ihr erstes Album veröffentlicht?",2008,2000,2015,2004,2022-09-03 11:48:04.0,2022-09-03 11:48:04.0
2585,Entertainment: Film,medium,"Wer war der Regisseur von ""Scott Pilgrim vs. the World (2010)""?",Edgar Wright,Phil Lord,Chris Miller,Seth Rogan,2022-09-03 11:48:05.0,2022-09-03 11:48:05.0
2586,Entertainment: Japanese Anime & Manga,medium,"Wer spricht die Figur ""Reigen"" in der englischen Synchronisation von ""Mob Psycho 100""?",Chris Niosi,Max Mittelman,Kyle McCarley,Casey Mongillo,2022-09-03 11:48:05.0,2022-09-03 11:48:05.0
2587,Entertainment: Video Games,easy,Wer ist der Schöpfer des Touhou-Projekts?,Zun,Jun,Grenze der Dämmerung,Tasofro,2022-09-03 11:48:05.0,2022-09-03 11:48:05.0
2588,Entertainment: Video Games,medium,"Wie heißt die Tochter von Joel im Spiel ""The Last of Us""?",Sarah,Ellie,Tess,Marlene,2022-09-03 11:48:05.0,2022-09-03 11:48:05.0
2589,Entertainment: Film,medium,"Wer spielt ""Bruce Wayne"" in dem Film ""The Dark Knight"" von 2008?",Christian Bale,Michael Caine,Ron Dean,Heath Ledger,2022-09-03 11:48:05.0,2022-09-03 11:48:05.0
2590,Geography,medium,Welches ist das flächenmäßig fünftgrößte Land?,Brasilien,Vereinigte Staaten,Australien,Indien,2022-09-03 11:48:05.0,2022-09-03 11:48:05.0
2591,Entertainment: Video Games,hard,"Wie viel Gesundheit hat ein Scout in ""Team Fortress 2"", wenn er überheilt ist?",185,215,195,225,2022-09-03 11:48:05.0,2022-09-03 11:48:05.0
2592,Entertainment: Film,medium,"Welcher Schauspieler spielt die Figur ""Tommy Jarvis"" in ""Freitag der 13.: Das letzte Kapitel"" (1984)?",Corey Feldman,Macaulay Culkin,Mel Gibson,Mark Hamill,2022-09-03 11:48:05.0,2022-09-03 11:48:05.0
2593,Entertainment: Video Games,easy,Wer ist der erste Bösewicht im Originalspiel von Spyro?,Gnasty Gnorc,Ripto,Zauberin,Cynder,2022-09-03 11:48:05.0,2022-09-03 11:48:05.0
2594,Entertainment: Board Games,hard,"Welche Charakterklasse in Dungeons and Dragons 5. Edition erhält ihre Kräfte, wenn sie einen Pakt mit einem Wesen höherer Macht schließt?",Hexenmeister,Zauberer,Hexenmeister,Kleriker,2022-09-03 11:48:05.0,2022-09-03 11:48:05.0
2595,Mythology,hard,Dieses riesige Gebilde wird in der nordischen Mythologie als Yggdrasil bezeichnet.,Baum,Berg,Tempel,Burg,2022-09-03 11:48:05.0,2022-09-03 11:48:05.0
2596,Celebrities,medium,"Welcher Fernsehkoch schrieb eine Autobiografie mit dem Titel ""Humble Pie""?",Gordon Ramsay,Jamie Oliver,Ainsley Harriott,Antony Worrall Thompson,2022-09-03 11:48:05.0,2022-09-03 11:48:05.0
2597,General Knowledge,easy,In welcher Galaxie befindet sich die Erde?,Die Milchstraßengalaxie,Die Mars-Galaxie,Das Galaxy Note,Das Schwarze Loch,2022-09-03 11:48:06.0,2022-09-03 11:48:06.0
2598,Entertainment: Music,medium,"Welcher Song von MAN WITH A MISSION wurde als Eröffnungssong für den Anime ""Log Horizon"" verwendet?","""Datenbank""","""Sackgasse in Tokio""","""Hisst die Flagge""","""Außer Kontrolle""",2022-09-03 11:48:06.0,2022-09-03 11:48:06.0
2599,Entertainment: Television,medium,Welcher Schauspieler war keine Hauptfigur in der Fernsehserie Freaks and Geeks?,Jonah Hill,Jason Segel,Seth Rogen,James Franco,2022-09-03 11:48:06.0,2022-09-03 11:48:06.0
2600,Entertainment: Japanese Anime & Manga,medium,"Wie heißt der Protagonist des Anime ""Land of the Lustrous"" von 2017?",Phosphophyllit,Wassermelone Turmalin,Zinnober,Padparadscha,2022-09-03 11:48:06.0,2022-09-03 11:48:06.0
2601,Entertainment: Japanese Anime & Manga,easy,"Welchen Namen trägt die Hauptfigur Chihiro im Film ""Spirited Away"" von 2001?",Sen (Tausend),Hyaku (Hundert),Ichiman (Zehntausend),Juu (Zehn),2022-09-03 11:48:06.0,2022-09-03 11:48:06.0
2602,Sports,easy,"Wie nennt man im Golfsport ein Loch, das zwei unter Par erreicht?",Eagle,Birdie,Bogey,Albatros,2022-09-03 11:48:06.0,2022-09-03 11:48:06.0
2603,History,easy,Der Abolitionist John Brown überfiel das Arsenal in welcher Stadt in Virginia?,Harper's Ferry,Richmond,Harrisonburg,Martinsburg,2022-09-03 11:48:06.0,2022-09-03 11:48:06.0
2604,History,medium,"Welche Krankheit lähmte Präsident Franklin D. Roosevelt und veranlasste ihn dazu, der Nation zu helfen, ein Heilmittel zu finden?",Polio,Krebs,Meningitis,HIV,2022-09-03 11:48:06.0,2022-09-03 11:48:06.0
2605,History,easy,Als was war William Frederick Cody besser bekannt?,Buffalo Bill,Billy the Kid,Wild Bill Hickok,Pawnee Bill,2022-09-03 11:48:06.0,2022-09-03 11:48:06.0
2606,Entertainment: Books,hard,Wie lautet der zweite Vorname von Cornelius Fudge im Harry Potter-Universum?,Oswald,James,Harold,Christopher,2022-09-03 11:48:06.0,2022-09-03 11:48:06.0
2607,Entertainment: Board Games,easy,"Welches Feld auf einem normalen Monopoly-Brett liegt diagonal gegenüber von ""Go""?",Kostenloses Parken,In den Knast gehen,Gefängnis,Das Elektrizitätswerk,2022-09-03 11:48:07.0,2022-09-03 11:48:07.0
2608,Entertainment: Video Games,easy,Welcher Gegner wird im Spiel Half-Life als Endgegner vorgestellt?,Der Nihilant,Dr. Wallace Breen,G-Man,Der Gonarch,2022-09-03 11:48:07.0,2022-09-03 11:48:07.0
2609,Science: Mathematics,hard,Wie viele Zeptometer sind in einem Femtometer enthalten?,"1,000,000",10,"1,000,000,000",1000,2022-09-03 11:48:07.0,2022-09-03 11:48:07.0
2610,Entertainment: Video Games,easy,"Was war das erste Videospiel der Batman ""Arkham""-Serie?",Arkham Asylum,Arkham Knight,Arkham City,Arkham Origins,2022-09-03 11:48:07.0,2022-09-03 11:48:07.0
2611,Geography,easy,"Das spöttische Akronym ""PIIGS"" bezieht sich auf welches der folgenden europäischen Länder und deren wirtschaftlichen Status?","Portugal, Irland, Italien, Griechenland, Spanien","Polen, Island, Italien, Griechenland, Serbien","Polen, Island, Italien, Grönland, Spanien","Portugal, Island, Irland, Griechenland, Serbien",2022-09-03 11:48:07.0,2022-09-03 11:48:07.0
2612,Science: Computers,easy,Wofür steht CSS im Webdesign?,Cascading Style Sheet,Counter Strike: Source,Korrektives Style Sheet,Computer Style Sheet,2022-09-03 11:48:07.0,2022-09-03 11:48:07.0
2613,Politics,medium,"Der Film ""The Raid 2: Berandal"" von 2014 wurde hauptsächlich in welchem asiatischen Land gedreht?",Indonesien,Thailand,Brunei,Malaysia,2022-09-03 11:48:07.0,2022-09-03 11:48:07.0
2614,Science & Nature,medium,Welcher Teil des Körpers ist von der Krankheit Osteoporose betroffen?,Knochen,Haut,Gehirn,Herz,2022-09-03 11:48:07.0,2022-09-03 11:48:07.0
2615,Geography,easy,"Welches Land hat eine horizontale, zweifarbige, rot-weiße Flagge?",Monaco,Bahrain,Malta,Liechenstein,2022-09-03 11:48:07.0,2022-09-03 11:48:07.0
2616,Entertainment: Video Games,hard,"Welches Zitat sagt der Held ""McCree"" im Spiel ""Overwatch"" NICHT, wenn er seine Fähigkeit ""Flashbang"" einsetzt?","""Bist du fertig?""","""Brrrrr.""","""Jetzt warte mal.""","""Beweg dich nicht.""",2022-09-03 11:48:07.0,2022-09-03 11:48:07.0
2617,Entertainment: Japanese Anime & Manga,medium,Der Hauptprotagonist des fünften Teils von JoJo's Bizarre Adventure ist welcher der folgenden Personen?,Giorno Giovanna,Guido Mista,Jonathan Joestar,Joey JoJo,2022-09-03 11:48:07.0,2022-09-03 11:48:07.0
2618,Entertainment: Video Games,medium,"Wie heißt die ""ultimative Fähigkeit"" von Mercy in ""Overwatch""?",Walküre,Earthshatter,Raketensperrfeuer,Geschmolzener Kern,2022-09-03 11:48:07.0,2022-09-03 11:48:07.0
2619,Entertainment: Television,hard,"Wie hieß Franks Wrestling-Persona in ""It's Always Sunny in Philadelphia""?",Der Müllmann,Kriegsvogel,Tag Mann,Der Wahnsinnige,2022-09-03 11:48:08.0,2022-09-03 11:48:08.0
2620,Mythology,medium,Welcher dieser römischen Götter hat kein Gegenstück in der griechischen Mythologie?,Janus,Vulkan,Juno,Mars,2022-09-03 11:48:08.0,2022-09-03 11:48:08.0
2621,Entertainment: Video Games,medium,Welcher ist kein spielbarer Charakter in dem Videospiel Killer7 aus dem Jahr 2005?,Frank Smith,Maske de Smith,Dan Smith,Kojotenschmied,2022-09-03 11:48:08.0,2022-09-03 11:48:08.0
2622,Science & Nature,medium,In der Chemie: Wie viele Isomere hat Butanol (C4H9OH)?,4,3,5,6,2022-09-03 11:48:08.0,2022-09-03 11:48:08.0
2623,Science & Nature,medium,Bei welcher Temperatur kocht das Wasser?,212°F,200°F,181°F,178°F,2022-09-03 11:48:08.0,2022-09-03 11:48:08.0
2624,Geography,medium,Welches Land hat drei Hauptstädte?,Südafrika,Somalia,China,Vereinigtes Königreich,2022-09-03 11:48:08.0,2022-09-03 11:48:08.0
2625,Entertainment: Video Games,medium,"Wie hieß das erste MMORPG, das das Genre populär machte?",Ultima Online,World of Warcraft,Meridian 59,Gildenkriege,2022-09-03 11:48:08.0,2022-09-03 11:48:08.0
2626,Entertainment: Video Games,medium,"Welcher dieser Charaktere wäre beinahe in Super Smash Bros. Melee aufgenommen worden, wurde aber nicht integriert, da das Spiel noch zu weit in der Entwicklung war?",Solide Schlange,Grube,Meta-Ritter,R.O.B.,2022-09-03 11:48:08.0,2022-09-03 11:48:08.0
2627,Entertainment: Video Games,easy,"Der CEO von Aperture Science, Cave Johnson, wird von welchem amerikanischen Schauspieler gesprochen?",J.K. Simmons,Nolan Nord,John Patrick Lowrie,Christopher Lloyd,2022-09-03 11:48:08.0,2022-09-03 11:48:08.0
2628,Entertainment: Video Games,easy,"In ""Mario & Sonic bei den Olympischen Spielen"" sind die Charaktere in wie viele Typen unterteilt?",4,6,5,3,2022-09-03 11:48:08.0,2022-09-03 11:48:08.0
2629,Geography,medium,"Welcher ist der erste Nationalpark, der in den Vereinigten Staaten ausgewiesen wurde?",Yellowstone,Sequoia,Yosemite,Rocky Mountain,2022-09-03 11:48:08.0,2022-09-03 11:48:08.0
2630,Entertainment: Video Games,hard,"Das ""D"" im Begriff ""D-Mail"" aus dem Spiel ""Steins; Gate"" ist die Abkürzung für was?",DeLorean,Tief,Demo,Dev,2022-09-03 11:48:08.0,2022-09-03 11:48:08.0
2631,Entertainment: Video Games,medium,"Welche Rasse ist in ""Final Fantasy XIV: A Realm Reborn"" nicht spielbar?",Hume,Miqo'te,Lalafell,Roegadyn,2022-09-03 11:48:09.0,2022-09-03 11:48:09.0
2632,Entertainment: Japanese Anime & Manga,medium,"In welchem Jahr findet Teil 7 von ""JoJo's Bizarre Adventure"" statt?",1890,1888,1999,2003,2022-09-03 11:48:09.0,2022-09-03 11:48:09.0
2633,Entertainment: Film,medium,"Wer ist der Regisseur des Films ""Das Schweigen der Lämmer"" von 1991?",Jonathan Demme,Stanley Kubrick,Frank Darabont,Michael Bay,2022-09-03 11:48:09.0,2022-09-03 11:48:09.0
2634,Entertainment: Music,hard,Mit welchem berühmten Gitarristen arbeitete Pete Townshend 1985 für eine Veranstaltung in der Brixton Academy zusammen?,David Gilmour,Jimmy Page,Mark Knopfler,Eric Clapton,2022-09-03 11:48:09.0,2022-09-03 11:48:09.0
2635,Geography,hard,Wie viele Stationen hat die Central Line der Londoner U-Bahn?,49,51,43,47,2022-09-03 11:48:09.0,2022-09-03 11:48:09.0
2636,Entertainment: Film,hard,Wonach wurden Baymax' Bewegungen in Big Hero 6 nachempfunden?,Baby Pinguine,Baby-Äffchen,Baby Strauße,Baby Bären,2022-09-03 11:48:09.0,2022-09-03 11:48:09.0
2637,Geography,easy,Welches kleine Land liegt zwischen den Grenzen von Frankreich und Spanien?,Andorra,San Marino,Vatikanstadt,Lichtenstein,2022-09-03 11:48:09.0,2022-09-03 11:48:09.0
